# r   Lambda(r)
6.996245306633291250e+01 -4.031704438041626481e+00
7.008760951188986610e+01 -4.029946363266502907e+00
7.021276595744680549e+01 -4.026607884244440605e+00
7.033792240300375909e+01 -4.024108454319399897e+00
7.046307884856069848e+01 -4.024658801701776589e+00
7.058823529411765207e+01 -4.020128305065896690e+00
7.071339173967459146e+01 -4.017862901405059084e+00
7.083854818523154506e+01 -4.015534349234146205e+00
7.096370463078848445e+01 -4.013763770593533842e+00
7.108886107634543805e+01 -4.011590847283620143e+00
7.121401752190237744e+01 -4.009152962228909267e+00
7.133917396745933104e+01 -4.007415120286070831e+00
7.146433041301627043e+01 -4.008488261786593121e+00
7.158948685857322403e+01 -4.002913822424562618e+00
7.171464330413016341e+01 -4.001832820072019459e+00
7.183979974968711701e+01 -3.999098218456894394e+00
7.196495619524405640e+01 -3.996830414172095391e+00
7.209011264080101000e+01 -3.996299588643019707e+00
7.221526908635794939e+01 -3.994053446812973807e+00
7.234042553191490299e+01 -3.992026139514792238e+00
7.246558197747184238e+01 -3.988584507616428354e+00
7.259073842302879598e+01 -3.986548002965729420e+00
7.271589486858573537e+01 -3.986776704157193763e+00
7.284105131414267476e+01 -3.983239479477971745e+00
7.296620775969962835e+01 -3.981921615661879965e+00
7.309136420525656774e+01 -3.978391571758602474e+00
7.321652065081352134e+01 -3.976896536602172461e+00
7.334167709637046073e+01 -3.975307454184353606e+00
7.346683354192741433e+01 -3.974524992928770040e+00
7.359198998748435372e+01 -3.970802810054987475e+00
7.371714643304130732e+01 -3.969909245578951307e+00
7.384230287859824671e+01 -3.966906281020398328e+00
7.396745932415520031e+01 -3.964723448528194361e+00
7.409261576971213970e+01 -3.963901133239741803e+00
7.421777221526909329e+01 -3.961231566197857212e+00
7.434292866082603268e+01 -3.959491973769593720e+00
7.446808510638298628e+01 -3.956999265603712512e+00
7.459324155193992567e+01 -3.955693786662536127e+00
7.471839799749687927e+01 -3.953818021753336076e+00
7.484355444305381866e+01 -3.951851073866373465e+00
7.496871088861077226e+01 -3.949467644704616198e+00
7.509386733416771165e+01 -3.947637279106452457e+00
7.521902377972466525e+01 -3.945883623986449429e+00
7.534418022528160463e+01 -3.944104635541656911e+00
7.546933667083855823e+01 -3.941793319090749925e+00
7.559449311639549762e+01 -3.941180100395423658e+00
7.571964956195245122e+01 -3.940293216284072031e+00
7.584480600750939061e+01 -3.936621497863835195e+00
7.596996245306633000e+01 -3.934569661581430289e+00
7.609511889862328360e+01 -3.932888883116884227e+00
7.622027534418022299e+01 -3.931087534934371686e+00
7.634543178973717659e+01 -3.930379414007815431e+00
7.647058823529411598e+01 -3.927067415750457258e+00
7.659574468085106957e+01 -3.925428761086555696e+00
7.672090112640800896e+01 -3.924725349825309184e+00
7.684605757196496256e+01 -3.921731743360437061e+00
7.697121401752190195e+01 -3.919592751799239050e+00
7.709637046307885555e+01 -3.918042830124884190e+00
7.722152690863579494e+01 -3.916336192323247811e+00
7.734668335419274854e+01 -3.915067496664805358e+00
7.747183979974968793e+01 -3.913150007377409256e+00
7.759699624530664153e+01 -3.911254954011996521e+00
7.772215269086358091e+01 -3.908890850055183108e+00
7.784730913642053451e+01 -3.910266923449729148e+00
7.797246558197747390e+01 -3.906889218457959334e+00
7.809762202753442750e+01 -3.904158571266391764e+00
7.822277847309136689e+01 -3.901922564918817837e+00
7.834793491864832049e+01 -3.900432880543867054e+00
7.847309136420525988e+01 -3.898870067005866691e+00
7.859824780976221348e+01 -3.896453459648221873e+00
7.872340425531915287e+01 -3.894967584908684888e+00
7.884856070087609226e+01 -3.893370142777909493e+00
7.897371714643304585e+01 -3.891370628672669252e+00
7.909887359198998524e+01 -3.890975531847104207e+00
7.922403003754693884e+01 -3.888219777303810964e+00
7.934918648310387823e+01 -3.887144829001941471e+00
7.947434292866083183e+01 -3.884430369388800042e+00
7.959949937421777122e+01 -3.883100999475093573e+00
7.972465581977472482e+01 -3.881025491541838512e+00
7.984981226533166421e+01 -3.880072228395775369e+00
7.997496871088861781e+01 -3.877780723602864743e+00
8.010012515644555720e+01 -3.876401053391925089e+00
8.022528160200251079e+01 -3.876541238991697114e+00
8.035043804755945018e+01 -3.872758523314580259e+00
8.047559449311640378e+01 -3.871481268309640900e+00
8.060075093867334317e+01 -3.869844920621771323e+00
8.072590738423029677e+01 -3.869601881683445210e+00
8.085106382978723616e+01 -3.865979102780360499e+00
8.097622027534418976e+01 -3.865186981386575127e+00
8.110137672090112915e+01 -3.862685856132288542e+00
8.122653316645808275e+01 -3.861113239310526080e+00
8.135168961201502213e+01 -3.859475928252150911e+00
8.147684605757197573e+01 -3.858673429310429892e+00
8.160200250312891512e+01 -3.857997714301672154e+00
8.172715894868585451e+01 -3.854713932213017724e+00
8.185231539424280811e+01 -3.853103700914237262e+00
8.197747183979974750e+01 -3.851866450670383024e+00
8.210262828535670110e+01 -3.849697314174610252e+00
8.222778473091364049e+01 -3.849568901124670539e+00
8.235294117647059409e+01 -3.849035303103793826e+00
8.247809762202753348e+01 -3.844612194250037529e+00
8.260325406758448707e+01 -3.843953813496404859e+00
8.272841051314142646e+01 -3.841627998408338129e+00
8.285356695869838006e+01 -3.842611661982016535e+00
8.297872340425531945e+01 -3.839816814367376097e+00
8.310387984981227305e+01 -3.838477506932982841e+00
8.322903629536921244e+01 -3.835040177370852454e+00
8.335419274092616604e+01 -3.833558341083543208e+00
8.347934918648310543e+01 -3.832289785766967327e+00
8.360450563204005903e+01 -3.831901042442200200e+00
8.372966207759699842e+01 -3.828771924303802976e+00
8.385481852315395201e+01 -3.827666449906506063e+00
8.397997496871089140e+01 -3.825934073843023864e+00
8.410513141426784500e+01 -3.824295003573690455e+00
8.423028785982478439e+01 -3.823653371132703871e+00
8.435544430538173799e+01 -3.821666254355228887e+00
8.448060075093867738e+01 -3.819782658224814220e+00
8.460575719649561677e+01 -3.818165913906776066e+00
8.473091364205257037e+01 -3.816850635125366598e+00
8.485607008760950976e+01 -3.814920810487393954e+00
8.498122653316646335e+01 -3.813569760917959073e+00
8.510638297872340274e+01 -3.811920854189048580e+00
8.523153942428035634e+01 -3.810493527051183271e+00
8.535669586983729573e+01 -3.810867549408245125e+00
8.548185231539424933e+01 -3.807547668604975843e+00
8.560700876095118872e+01 -3.806147738654042989e+00
8.573216520650814232e+01 -3.804679379236441950e+00
8.585732165206508171e+01 -3.803145399632319901e+00
8.598247809762203531e+01 -3.802020311727778434e+00
8.610763454317897470e+01 -3.800345576092314381e+00
8.623279098873592829e+01 -3.800324982902924198e+00
8.635794743429286768e+01 -3.797585064485917705e+00
8.648310387984982128e+01 -3.795886333007716384e+00
8.660826032540676067e+01 -3.794876176239813326e+00
8.673341677096371427e+01 -3.793141172760993829e+00
8.685857321652065366e+01 -3.791216586746542383e+00
8.698372966207760726e+01 -3.789753843761306307e+00
8.710888610763454665e+01 -3.789209563672504277e+00
8.723404255319150025e+01 -3.787634297331409439e+00
8.735919899874843964e+01 -3.786202908572477543e+00
8.748435544430537902e+01 -3.784686164741925207e+00
8.760951188986233262e+01 -3.783299022773472409e+00
8.773466833541927201e+01 -3.781243839441607246e+00
8.785982478097622561e+01 -3.780062062333407358e+00
8.798498122653316500e+01 -3.778216884864835645e+00
8.811013767209011860e+01 -3.777065434306920988e+00
8.823529411764705799e+01 -3.776129686455056866e+00
8.836045056320401159e+01 -3.774439859016110344e+00
8.848560700876095098e+01 -3.773992269001243294e+00
8.861076345431790457e+01 -3.771258856954164962e+00
8.873591989987484396e+01 -3.770601091167490981e+00
8.886107634543179756e+01 -3.768501419143750031e+00
8.898623279098873695e+01 -3.767320938748514259e+00
8.911138923654569055e+01 -3.766194067570615367e+00
8.923654568210262994e+01 -3.765723141028490595e+00
8.936170212765958354e+01 -3.763352167992665365e+00
8.948685857321652293e+01 -3.761732818944656831e+00
8.961201501877347653e+01 -3.760970468442088599e+00
8.973717146433041592e+01 -3.759083428141860583e+00
8.986232790988736951e+01 -3.758862884642964364e+00
8.998748435544430890e+01 -3.756125816503860015e+00
9.011264080100126250e+01 -3.756374395707157809e+00
9.023779724655820189e+01 -3.754445712526239376e+00
9.036295369211514128e+01 -3.753066270333329957e+00
9.048811013767209488e+01 -3.750817629174834966e+00
9.061326658322903427e+01 -3.749132151858901363e+00
9.073842302878598787e+01 -3.748763804234064079e+00
9.086357947434292726e+01 -3.746788603348143898e+00
9.098873591989988086e+01 -3.746194712169818697e+00
9.111389236545682024e+01 -3.744200727807682760e+00
9.123904881101377384e+01 -3.744087905298716379e+00
9.136420525657071323e+01 -3.741683883441579095e+00
9.148936170212766683e+01 -3.740010008503746874e+00
9.161451814768460622e+01 -3.740672762262834183e+00
9.173967459324155982e+01 -3.737602621505182299e+00
9.186483103879849921e+01 -3.736117382269363407e+00
9.198998748435545281e+01 -3.736858845781458882e+00
9.211514392991239220e+01 -3.734629118485516486e+00
9.224030037546934579e+01 -3.732723381738197066e+00
9.236545682102628518e+01 -3.730831341902632214e+00
9.249061326658323878e+01 -3.729611704931410809e+00
9.261576971214017817e+01 -3.728281911789258274e+00
9.274092615769713177e+01 -3.728372009345092497e+00
9.286608260325407116e+01 -3.725758651996987414e+00
9.299123904881102476e+01 -3.724409204230237691e+00
9.311639549436796415e+01 -3.723390754330372143e+00
9.324155193992490354e+01 -3.721849580255749412e+00
9.336670838548185714e+01 -3.722033698611182828e+00
9.349186483103879652e+01 -3.719115868213371812e+00
9.361702127659575012e+01 -3.718031463864261976e+00
9.374217772215268951e+01 -3.716814769488412384e+00
9.386733416770964311e+01 -3.716535730761399758e+00
9.399249061326658250e+01 -3.715855720031251419e+00
9.411764705882353610e+01 -3.712932992681504007e+00
9.424280350438047549e+01 -3.711852519338764811e+00
9.436795994993742909e+01 -3.710742211323268425e+00
9.449311639549436848e+01 -3.709951760885582761e+00
9.461827284105132208e+01 -3.708802796380673339e+00
9.474342928660826146e+01 -3.706600722568289541e+00
9.486858573216521506e+01 -3.705825246225586511e+00
9.499374217772215445e+01 -3.703966951291011611e+00
9.511889862327910805e+01 -3.703563604798618236e+00
9.524405506883604744e+01 -3.701849400597218231e+00
9.536921151439300104e+01 -3.700648007914712156e+00
9.549436795994994043e+01 -3.700127838512894840e+00
9.561952440550689403e+01 -3.698192009006720848e+00
9.574468085106383342e+01 -3.696968845951927207e+00
9.586983729662078701e+01 -3.695494028335288839e+00
9.599499374217772640e+01 -3.695307601373711837e+00
9.612015018773468000e+01 -3.693476350208480419e+00
9.624530663329161939e+01 -3.691898737823558818e+00
9.637046307884855878e+01 -3.692462755505638405e+00
9.649561952440551238e+01 -3.689666390793262529e+00
9.662077596996245177e+01 -3.688468856677062924e+00
9.674593241551940537e+01 -3.687350130791313685e+00
9.687108886107634476e+01 -3.686667044708505259e+00
9.699624530663329836e+01 -3.685497240588430756e+00
9.712140175219023774e+01 -3.684557518923969877e+00
9.724655819774719134e+01 -3.682713087685565156e+00
9.737171464330413073e+01 -3.681875775361477920e+00
9.749687108886108433e+01 -3.679802795878897914e+00
9.762202753441802372e+01 -3.679244229830700874e+00
9.774718397997497732e+01 -3.677480261402546802e+00
9.787234042553191671e+01 -3.676818822159823696e+00
9.799749687108887031e+01 -3.675354605413040598e+00
9.812265331664580970e+01 -3.674407746053377721e+00
9.824780976220276330e+01 -3.672935182310209878e+00
9.837296620775970268e+01 -3.672070014577604624e+00
9.849812265331665628e+01 -3.670463866019348931e+00
9.862327909887359567e+01 -3.670440921541285206e+00
9.874843554443054927e+01 -3.669220825910843864e+00
9.887359198998748866e+01 -3.667927982831199252e+00
9.899874843554444226e+01 -3.666054997002822002e+00
9.912390488110138165e+01 -3.664947739638642954e+00
9.924906132665832104e+01 -3.664390184804966033e+00
9.937421777221527464e+01 -3.662590231861866830e+00
9.949937421777221402e+01 -3.661832991513798152e+00
9.962453066332916762e+01 -3.660630406620884791e+00
9.974968710888610701e+01 -3.660841345258022184e+00
9.987484355444306061e+01 -3.659984410628466023e+00
1.000000000000000000e+02 -3.657471689493620559e+00
